247.97,1.4943e+00,1.9575e+00
252.01,1.5158e+00,1.9594e+00
256.12,1.5382e+00,1.9605e+00
260.30,1.5611e+00,1.9604e+00
264.54,1.5844e+00,1.9587e+00
268.86,1.6078e+00,1.9551e+00
273.24,1.6306e+00,1.9494e+00
277.70,1.6527e+00,1.9414e+00
282.22,1.6733e+00,1.9312e+00
286.83,1.6921e+00,1.9188e+00
291.50,1.7085e+00,1.9042e+00
296.26,1.7220e+00,1.8879e+00
301.09,1.7322e+00,1.8700e+00
306.00,1.7387e+00,1.8512e+00
310.99,1.7411e+00,1.8319e+00
316.06,1.7391e+00,1.8128e+00
321.21,1.7327e+00,1.7946e+00
326.45,1.7219e+00,1.7784e+00
331.77,1.7071e+00,1.7648e+00
337.18,1.6887e+00,1.7548e+00
342.68,1.6677e+00,1.7490e+00
348.27,1.6452e+00,1.7479e+00
353.95,1.6224e+00,1.7516e+00
359.72,1.6006e+00,1.7597e+00
365.59,1.5810e+00,1.7714e+00
371.55,1.5645e+00,1.7856e+00
377.61,1.5515e+00,1.8007e+00
383.77,1.5419e+00,1.8152e+00
390.02,1.5351e+00,1.8276e+00
396.38,1.5301e+00,1.8366e+00
402.85,1.5255e+00,1.8413e+00
409.42,1.5196e+00,1.8411e+00
416.09,1.5107e+00,1.8362e+00
422.88,1.4971e+00,1.8268e+00
429.77,1.4771e+00,1.8140e+00
436.78,1.4493e+00,1.7988e+00
443.90,1.4126e+00,1.7829e+00
451.14,1.3661e+00,1.7681e+00
458.50,1.3095e+00,1.7567e+00
465.98,1.2427e+00,1.7509e+00
473.58,1.1664e+00,1.7532e+00
481.30,1.0821e+00,1.7661e+00
489.15,9.9182e-01,1.7916e+00
497.12,8.9849e-01,1.8312e+00
505.23,8.0543e-01,1.8852e+00
513.47,7.1590e-01,1.9530e+00
521.84,6.3260e-01,2.0328e+00
530.35,5.5731e-01,2.1222e+00
539.00,4.9085e-01,2.2188e+00
547.79,4.3326e-01,2.3201e+00
556.72,3.8405e-01,2.4245e+00
565.80,3.4242e-01,2.5305e+00
575.03,3.0751e-01,2.6370e+00
584.40,2.7843e-01,2.7434e+00
593.93,2.5437e-01,2.8493e+00
603.62,2.3457e-01,2.9545e+00
613.46,2.1841e-01,3.0587e+00
623.46,2.0533e-01,3.1621e+00
633.63,1.9487e-01,3.2645e+00
643.96,1.8664e-01,3.3662e+00
654.46,1.8030e-01,3.4671e+00
665.14,1.7558e-01,3.5675e+00
675.98,1.7227e-01,3.6674e+00
687.01,1.7016e-01,3.7669e+00
698.21,1.6911e-01,3.8661e+00
709.59,1.6897e-01,3.9653e+00
721.17,1.6966e-01,4.0644e+00
732.92,1.7107e-01,4.1635e+00
744.88,1.7313e-01,4.2629e+00
757.02,1.7577e-01,4.3625e+00
769.37,1.7895e-01,4.4624e+00
781.91,1.8262e-01,4.5627e+00
794.66,1.8675e-01,4.6635e+00
807.62,1.9129e-01,4.7649e+00
820.79,1.9621e-01,4.8669e+00
834.18,2.0151e-01,4.9695e+00
847.78,2.0715e-01,5.0729e+00
861.60,2.1311e-01,5.1770e+00
875.65,2.1938e-01,5.2820e+00
889.93,2.2594e-01,5.3878e+00
904.45,2.3278e-01,5.4946e+00
919.19,2.3989e-01,5.6024e+00
934.18,2.4725e-01,5.7111e+00
949.42,2.5486e-01,5.8210e+00
964.90,2.6271e-01,5.9319e+00
980.63,2.7079e-01,6.0440e+00
996.62,2.7909e-01,6.1573e+00
